Time,gENSAE.delta,gENSAE.PELEC,gENSAE.PMECH,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.124,34.40369951367725,0.4000000186196049,0.4,-3.299878064206198e-10,0.9999999910862264,0.9919935377370059,0.9999999954232497,0.9959841725671149
0.126,34.4036995017202,0.4000000184354819,0.4,-3.342856652184444e-10,0.9999999910777658,0.9919935377331603,0.9999999954203846,0.9959841725637134
0.128,34.4036994896092,0.4000000182495921,0.4,-3.3853989801003466e-10,0.9999999910691851,0.9919935377292544,0.9999999954174765,0.9959841725602598
0.13,34.40369947734585,0.4000000180619637,0.4,-3.4275009942564105e-10,0.999999991060487,0.9919935377252899,0.9999999954145266,0.9959841725567558
0.132,34.403699464931734,0.40000001787262396,0.4,-3.469158705783e-10,0.9999999910516744,0.991993537721268,0.9999999954115355,0.9959841725532019
0.134,34.40369945236845,0.4000000176816007,0.4,-3.510368190227624e-10,0.9999999910427492,0.9919935377171903,0.9999999954085046,0.9959841725495998
0.136,34.40369943965762,0.40000001748892144,0.4,-3.5511255882250504e-10,0.9999999910337146,0.9919935377130579,0.9999999954054345,0.9959841725459503
0.138,34.40369942680089,0.400000017294614,0.4,-3.591427106361963e-10,0.9999999910245725,0.9919935377088723,0.9999999954023261,0.9959841725422548
0.14,34.4036994137999,0.40000001709870586,0.4,-3.6312690147775306e-10,0.9999999910153259,0.9919935377046345,0.9999999953991805,0.995984172538514
0.142,34.40369940065631,0.4000000169012251,0.4,-3.670647649173744e-10,0.999999991005977,0.991993537700346,0.9999999953959984,0.9959841725347293
0.144,34.40369938737179,0.40000001670219903,0.4,-3.709559410599248e-10,0.9999999909965287,0.9919935376960084,0.9999999953927812,0.995984172530902
0.146,34.403699373948044,0.4000000165016553,0.4,-3.7480007648440814e-10,0.9999999909869832,0.9919935376916225,0.9999999953895292,0.995984172527033
0.148,34.40369936038675,0.4000000162996221,0.4,-3.785968243131403e-10,0.9999999909773429,0.9919935376871901,0.9999999953862438,0.9959841725231237
0.15,34.40369934668964,0.4000000160961266,0.4,-3.8234584414041487e-10,0.9999999909676105,0.9919935376827121,0.9999999953829257,0.9959841725191746
0.152,34.40369933285843,0.40000001589119705,0.4,-3.860468020995143e-10,0.9999999909577886,0.99199353767819,0.9999999953795757,0.9959841725151873
0.154,34.40369931889485,0.4000000156848607,0.4,-3.896993708194768e-10,0.9999999909478794,0.9919935376736251,0.9999999953761951,0.9959841725111629
0.156,34.40369930480066,0.40000001547714636,0.4,-3.93303229520209e-10,0.9999999909378852,0.9919935376690187,0.9999999953727844,0.9959841725071024
0.158,34.403699290577606,0.40000001526808077,0.4,-3.9685806387414037e-10,0.9999999909278088,0.9919935376643717,0.9999999953693445,0.9959841725030066
0.16,34.40369927622747,0.4000000150576926,0.4,-4.003635661272755e-10,0.9999999909176526,0.9919935376596859,0.9999999953658767,0.9959841724988773
0.162,34.40369926175203,0.4000000148460092,0.4,-4.03819435131619e-10,0.9999999909074185,0.9919935376549621,0.9999999953623814,0.9959841724947147
0.164,34.40369924715307,0.4000000146330589,0.4,-4.0722537620250645e-10,0.9999999908971097,0.991993537650202,0.9999999953588596,0.9959841724905205
0.166,34.4036992324324,0.4000000144188692,0.4,-4.10581101246142e-10,0.9999999908867279,0.9919935376454065,0.9999999953553124,0.9959841724862957
0.168,34.40369921759184,0.40000001420346876,0.4,-4.138863286990718e-10,0.9999999908762761,0.991993537640577,0.9999999953517404,0.9959841724820411
0.17,34.4036992026332,0.4000000139868846,0.4,-4.1714078362545857e-10,0.9999999908657561,0.9919935376357147,0.9999999953481448,0.995984172477758
0.172,34.40369918755832,0.4000000137691461,0.4,-4.2034419756144256e-10,0.9999999908551708,0.9919935376308209,0.9999999953445262,0.9959841724734472
0.174,34.40369917236904,0.4000000135502798,0.4,-4.234963087529233e-10,0.9999999908445221,0.9919935376258966,0.9999999953408854,0.99598417246911
0.176,34.4036991570672,0.4000000133303147,0.4,-4.265968618723833e-10,0.9999999908338126,0.9919935376209433,0.9999999953372236,0.9959841724647474
0.178,34.40369914165468,0.4000000131092788,0.4,-4.296456082955791e-10,0.9999999908230448,0.9919935376159621,0.9999999953335414,0.9959841724603604
0.18,34.40369912613334,0.40000001288720044,0.4,-4.3264230592644787e-10,0.9999999908122207,0.9919935376109542,0.9999999953298396,0.9959841724559501
0.182,34.403699110505066,0.4000000126641068,0.4,-4.355867193159981e-10,0.9999999908013426,0.9919935376059207,0.9999999953261192,0.9959841724515173
0.184,34.40369909477173,0.40000001244002703,0.4,-4.3847861956503527e-10,0.999999990790413,0.9919935376008628,0.9999999953223808,0.9959841724470632
0.186,34.40369907893524,0.40000001221498865,0.4,-4.413177843803648e-10,0.999999990779434,0.9919935375957819,0.9999999953186256,0.9959841724425887
0.188,34.40369906299749,0.40000001198902,0.4,-4.4410399807911527e-10,0.9999999907684082,0.9919935375906791,0.9999999953148543,0.9959841724380951
0.19,34.403699046960384,0.4000000117621497,0.4,-4.468370515822537e-10,0.9999999907573377,0.9919935375855554,0.9999999953110675,0.9959841724335833
0.192,34.40369903082586,0.4000000115344056,0.4,-4.495167423929687e-10,0.9999999907462248,0.9919935375804122,0.9999999953072662,0.995984172429054
0.194,34.40369901459582,0.40000001130581575,0.4,-4.521428746809752e-10,0.9999999907350714,0.9919935375752502,0.9999999953034512,0.9959841724245084
0.196,34.40369899827222,0.40000001107640876,0.4,-4.5471525920037136e-10,0.9999999907238801,0.9919935375700712,0.9999999952996234,0.9959841724199475
0.198,34.40369898185698,0.4000000108462127,0.4,-4.5723371332422533e-10,0.9999999907126536,0.991993537564876,0.9999999952957835,0.9959841724153726
0.2,34.40369896535204,0.4000000106152554,0.4,-4.5969806100134196e-10,0.9999999907013931,0.9919935375596658,0.9999999952919324,0.9959841724107841
0.202,34.40369894875937,0.4000000103835656,0.4,-4.6210813282759746e-10,0.9999999906901014,0.9919935375544416,0.9999999952880708,0.9959841724061832
0.204,34.40369893208091,0.4000000101511716,0.4,-4.6446376600054463e-10,0.9999999906787808,0.9919935375492048,0.9999999952841998,0.9959841724015712
0.206,34.40369891531863,0.40000000991810125,0.4,-4.667648043388678e-10,0.9999999906674333,0.9919935375439565,0.9999999952803197,0.9959841723969487
0.208,34.4036988984745,0.40000000968438293,0.4,-4.690110982521196e-10,0.999999990656061,0.9919935375386973,0.9999999952764314,0.9959841723923164
0.21,34.40369888155049,0.40000000945004477,0.4,-4.712025047428827e-10,0.9999999906446662,0.9919935375334291,0.9999999952725361,0.9959841723876761
0.212,34.40369886454858,0.40000000921511536,0.4,-4.73338887480266e-10,0.9999999906332511,0.9919935375281523,0.999999995268634,0.9959841723830278
0.214,34.40369884747075,0.40000000897962223,0.4,-4.754201167177616e-10,0.9999999906218175,0.9919935375228685,0.9999999952647264,0.9959841723783732
0.216,34.403698830318994,0.40000000874359437,0.4,-4.774460692067794e-10,0.9999999906103683,0.9919935375175786,0.9999999952608138,0.9959841723737131
0.218,34.403698813095296,0.4000000085070592,0.4,-4.794166284301045e-10,0.9999999905989048,0.9919935375122837,0.9999999952568971,0.995984172369048
0.22,34.40369879580166,0.4000000082700454,0.4,-4.813316843835713e-10,0.9999999905874298,0.9919935375069848,0.999999995252977,0.9959841723643793
0.222,34.40369877844008,0.4000000080325808,0.4,-4.83191133675499e-10,0.999999990575945,0.9919935375016831,0.9999999952490541,0.9959841723597075
0.224,34.40369876101256,0.4000000077946934,0.4,-4.849948794899436e-10,0.9999999905644527,0.9919935374963796,0.9999999952451295,0.995984172355034
0.226,34.40369874352111,0.4000000075564117,0.4,-4.867428315694047e-10,0.9999999905529547,0.9919935374910755,0.9999999952412038,0.9959841723503596
0.228,34.40369872596774,0.4000000073177634,0.4,-4.884349062213107e-10,0.9999999905414535,0.9919935374857718,0.9999999952372776,0.9959841723456849
0.23,34.40369870835447,0.40000000707877675,0.4,-4.900710263288266e-10,0.9999999905299509,0.9919935374804694,0.9999999952333519,0.9959841723410111
0.232,34.4036986906833,0.40000000683947934,0.4,-4.916511212924898e-10,0.9999999905184491,0.9919935374751695,0.9999999952294273,0.995984172336339
0.234,34.40369867295627,0.40000000659989965,0.4,-4.931751270885747e-10,0.9999999905069501,0.9919935374698731,0.9999999952255045,0.9959841723316694
0.236,34.40369865517537,0.40000000636006544,0.4,-4.94642986228021e-10,0.9999999904954557,0.9919935374645813,0.9999999952215844,0.9959841723270035
0.238,34.40369863734264,0.40000000612000414,0.4,-4.960546476980693e-10,0.9999999904839687,0.991993537459295,0.9999999952176676,0.9959841723223419
0.24,34.4036986194601,0.40000000587974377,0.4,-4.974100670011711e-10,0.9999999904724901,0.9919935374540154,0.9999999952137549,0.9959841723176857
0.242,34.40369860152979,0.40000000563931265,0.4,-4.98709206176605e-10,0.9999999904610225,0.9919935374487433,0.999999995209847,0.9959841723130356
0.244,34.40369858355372,0.400000005398738,0.4,-4.999520337507586e-10,0.9999999904495682,0.9919935374434798,0.9999999952059444,0.9959841723083923
0.246,34.40369856553392,0.4000000051580477,0.4,-5.011385246938962e-10,0.9999999904381285,0.9919935374382263,0.9999999952020483,0.9959841723037572
0.248,34.40369854747242,0.40000000491726867,0.4,-5.02268660480684e-10,0.9999999904267056,0.9919935374329831,0.9999999951981591,0.9959841722991308
0.25,34.403698529371255,0.4000000046764296,0.4,-5.033424289259055e-10,0.9999999904153017,0.9919935374277516,0.9999999951942775,0.9959841722945141
0.252,34.40369851123244,0.4000000044355573,0.4,-5.043598244006263e-10,0.9999999904039187,0.9919935374225329,0.9999999951904043,0.9959841722899078
0.254,34.40369849305802,0.40000000419467924,0.4,-5.053208476700703e-10,0.9999999903925585,0.9919935374173277,0.9999999951865401,0.9959841722853129
0.256,34.403698474850025,0.400000003953823,0.4,-5.062255058460631e-10,0.9999999903812231,0.9919935374121372,0.9999999951826859,0.9959841722807302
0.258,34.40369845661046,0.4000000037130157,0.4,-5.070738125145701e-10,0.9999999903699142,0.9919935374069622,0.9999999951788419,0.9959841722761604
0.26,34.40369843834138,0.40000000347228487,0.4,-5.078657874849444e-10,0.9999999903586337,0.9919935374018037,0.9999999951750091,0.9959841722716046
0.262,34.403698420044805,0.4000000032316573,0.4,-5.086014571184978e-10,0.999999990347384,0.9919935373966627,0.9999999951711881,0.9959841722670634
0.264,34.40369840172276,0.40000000299116023,0.4,-5.092808539372425e-10,0.9999999903361664,0.9919935373915403,0.9999999951673797,0.9959841722625378
0.266,34.403698383377254,0.4000000027508211,0.4,-5.099040168724803e-10,0.9999999903249834,0.9919935373864373,0.9999999951635844,0.9959841722580285
0.268,34.403698365010335,0.40000000251066564,0.4,-5.104709911415891e-10,0.9999999903138362,0.9919935373813545,0.9999999951598031,0.9959841722535364
0.27,34.40369834662401,0.40000000227072197,0.4,-5.109818282026279e-10,0.9999999903027273,0.9919935373762931,0.9999999951560362,0.9959841722490622
0.272,34.403698328220315,0.40000000203101604,0.4,-5.114365857889233e-10,0.999999990291658,0.9919935373712537,0.9999999951522844,0.9959841722446067
0.274,34.40369830980125,0.4000000017915753,0.4,-5.118353279047462e-10,0.9999999902806307,0.9919935373662377,0.9999999951485485,0.9959841722401708
0.276,34.40369829136884,0.40000000155242565,0.4,-5.121781247539773e-10,0.9999999902696466,0.9919935373612457,0.9999999951448292,0.9959841722357553
0.278,34.4036982729251,0.4000000013135938,0.4,-5.124650527033593e-10,0.9999999902587079,0.9919935373562786,0.999999995141127,0.9959841722313609
0.28,34.403698254472026,0.40000000107510647,0.4,-5.126961943214064e-10,0.9999999902478165,0.9919935373513374,0.9999999951374426,0.9959841722269884
0.282,34.403698236011635,0.40000000083698917,0.4,-5.128716382724833e-10,0.9999999902369741,0.991993537346423,0.9999999951337768,0.9959841722226387
0.284,34.40369821754594,0.40000000059926855,0.4,-5.129914794724446e-10,0.9999999902261821,0.9919935373415363,0.9999999951301298,0.9959841722183124
0.286,34.40369819907692,0.40000000036197103,0.4,-5.130558187254768e-10,0.9999999902154428,0.9919935373366782,0.9999999951265027,0.9959841722140103
0.288,34.40369818060658,0.4000000001251219,0.4,-5.130647630872562e-10,0.9999999902047576,0.9919935373318494,0.9999999951228958,0.9959841722097332
0.29,34.40369816213692,0.3999999998887474,0.4,-5.130184256206822e-10,0.9999999901941286,0.991993537327051,0.99999999511931,0.9959841722054819
0.292,34.40369814366992,0.3999999996528735,0.4,-5.129169253202193e-10,0.9999999901835573,0.9919935373222836,0.9999999951157458,0.9959841722012571
0.294,34.40369812520756,0.3999999994175254,0.4,-5.12760387269698e-10,0.9999999901730454,0.9919935373175482,0.9999999951122037,0.9959841721970594
0.296,34.403698106751825,0.39999999918272866,0.4,-5.125489424780293e-10,0.9999999901625946,0.9919935373128458,0.9999999951086843,0.9959841721928897
0.298,34.403698088304694,0.39999999894850896,0.4,-5.122827279008208e-10,0.9999999901522068,0.9919935373081771,0.9999999951051884,0.9959841721887488
0.3,34.40369806986813,0.39999999871489156,0.4,-5.119618863971444e-10,0.9999999901418836,0.9919935373035431,0.9999999951017167,0.9959841721846375
0.302,34.40369805144409,0.39999999848190143,0.4,-5.115865666841412e-10,0.9999999901316261,0.9919935372989444,0.9999999950982694,0.9959841721805561
0.304,34.40369803303454,0.3999999982495637,0.4,-5.111569233997093e-10,0.999999990121437,0.9919935372943819,0.9999999950948474,0.9959841721765057
0.306,34.403698014641435,0.3999999980179034,0.4,-5.106731169166022e-10,0.9999999901113172,0.9919935372898564,0.9999999950914511,0.9959841721724869
0.308,34.40369799626672,0.3999999977869453,0.4,-5.101353134418646e-10,0.9999999901012687,0.9919935372853689,0.9999999950880814,0.9959841721685003
0.31,34.403697977912344,0.39999999755671367,0.4,-5.095436850017007e-10,0.999999990091293,0.9919935372809199,0.9999999950847384,0.9959841721645467
0.312,34.40369795958022,0.3999999973272332,0.4,-5.088984091993699e-10,0.9999999900813913,0.9919935372765104,0.9999999950814228,0.9959841721606268
0.314,34.40369794127229,0.3999999970985283,0.4,-5.081996694248662e-10,0.9999999900715658,0.9919935372721412,0.9999999950781356,0.9959841721567412
0.316,34.40369792299048,0.3999999968706235,0.4,-5.074476546863099e-10,0.9999999900618178,0.991993537267813,0.9999999950748769,0.9959841721528907
0.318,34.4036979047367,0.3999999966435424,0.4,-5.06642559674797e-10,0.9999999900521489,0.9919935372635266,0.9999999950716473,0.9959841721490759
0.32,34.40369788651286,0.399999996417309,0.4,-5.057845846087606e-10,0.9999999900425606,0.9919935372592827,0.9999999950684476,0.9959841721452973
0.322,34.40369786832085,0.39999999619194754,0.4,-5.048739352988201e-10,0.9999999900330547,0.9919935372550821,0.9999999950652781,0.995984172141556
0.324,34.403697850162565,0.39999999596748076,0.4,-5.039108230678006e-10,0.9999999900236323,0.9919935372509256,0.9999999950621394,0.9959841721378522
0.326,34.403697832039896,0.3999999957439329,0.4,-5.028954647031762e-10,0.999999990014295,0.9919935372468143,0.9999999950590324,0.9959841721341869
0.328,34.403697813954714,0.3999999955213269,0.4,-5.01828082463555e-10,0.9999999900050446,0.9919935372427481,0.9999999950559568,0.9959841721305602
0.33,34.4036977959089,0.3999999952996862,0.4,-5.007089039662736e-10,0.9999999899958822,0.9919935372387283,0.9999999950529139,0.9959841721269734
0.332,34.4036977779043,0.3999999950790338,0.4,-4.995381622846711e-10,0.9999999899868095,0.9919935372347556,0.999999995049904,0.9959841721234267
0.334,34.40369775994277,0.3999999948593925,0.4,-4.983160957751571e-10,0.9999999899778281,0.9919935372308306,0.9999999950469275,0.9959841721199211
0.336,34.403697742026154,0.3999999946407847,0.4,-4.970429481096368e-10,0.999999989968939,0.9919935372269542,0.9999999950439848,0.9959841721164567
0.338,34.40369772415629,0.3999999944232332,0.4,-4.957189681739131e-10,0.999999989960144,0.9919935372231266,0.9999999950410768,0.9959841721130345
0.34,34.403697706335,0.3999999942067603,0.4,-4.943444101519911e-10,0.9999999899514443,0.9919935372193491,0.9999999950382037,0.9959841721096548
0.342,34.403697688564094,0.39999999399138814,0.4,-4.929195332839734e-10,0.9999999899428414,0.9919935372156222,0.9999999950353661,0.9959841721063185
0.344,34.40369767084539,0.3999999937771387,0.4,-4.914446020951948e-10,0.9999999899343367,0.9919935372119463,0.9999999950325643,0.995984172103026
0.346,34.40369765318068,0.3999999935640339,0.4,-4.899198860892681e-10,0.9999999899259313,0.9919935372083223,0.9999999950297991,0.9959841720997781
0.348,34.403697635571746,0.3999999933520953,0.4,-4.883456598648135e-10,0.999999989917627,0.991993537204751,0.9999999950270708,0.9959841720965752
0.35,34.40369761802038,0.3999999931413446,0.4,-4.867222030441238e-10,0.9999999899094245,0.9919935372012327,0.99999999502438,0.9959841720934177
0.352,34.40369760052834,0.3999999929318028,0.4,-4.850498002299315e-10,0.9999999899013257,0.9919935371977684,0.9999999950217269,0.9959841720903064
0.354,34.403697583097376,0.39999999272349096,0.4,-4.833287409405594e-10,0.9999999898933316,0.9919935371943585,0.999999995019112,0.9959841720872419
0.356,34.403697565729246,0.39999999251643065,0.4,-4.815593195429092e-10,0.9999999898854438,0.9919935371910037,0.999999995016536,0.9959841720842245
0.358,34.40369754842568,0.39999999231064165,0.4,-4.797418352827253e-10,0.9999999898776629,0.9919935371877044,0.999999995013999,0.9959841720812549
0.36,34.403697531188406,0.3999999921061453,0.4,-4.778765922110979e-10,0.9999999898699911,0.9919935371844618,0.9999999950115019,0.9959841720783337
0.362,34.403697514019136,0.3999999919029615,0.4,-4.759638991109675e-10,0.9999999898624286,0.9919935371812759,0.9999999950090448,0.9959841720754612
0.364,34.40369749691957,0.39999999170111067,0.4,-4.74004069486316e-10,0.9999999898549774,0.9919935371781476,0.9999999950066282,0.9959841720726381
0.366,34.4036974798914,0.399999991500613,0.4,-4.719974214627319e-10,0.9999999898476386,0.9919935371750775,0.9999999950042526,0.9959841720698651
0.368,34.40369746293631,0.39999999130148794,0.4,-4.699442778738752e-10,0.9999999898404132,0.9919935371720661,0.9999999950019184,0.9959841720671423
0.37,34.403697446055965,0.39999999110375517,0.4,-4.67844966008565e-10,0.9999999898333022,0.991993537169114,0.999999994999626,0.9959841720644704
0.372,34.40369742925202,0.3999999909074338,0.4,-4.656998177642564e-10,0.9999999898263071,0.9919935371662216,0.9999999949973756,0.9959841720618499
0.374,34.40369741252613,0.39999999071254344,0.4,-4.6350916945033063e-10,0.9999999898194288,0.9919935371633896,0.9999999949951678,0.9959841720592809
