Time,gENCLS2.delta,gENCLS2.P,gENCLS2.omega,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.082,8.57138253774899,0.40000006993440046,-5.219753619288096e-10,0.9999999971365813,0.9919935410107938,0.9999999976882021,0.995984175349107
0.084,8.57138251874854,0.40000006946501293,-5.335921231916199e-10,0.999999997149262,0.9919935410214145,0.9999999976945003,0.995984175357447
0.086,8.571382499331309,0.40000006898532897,-5.451297942000227e-10,0.9999999971622208,0.9919935410322682,0.9999999977009365,0.9959841753659697
0.088,8.571382479500166,0.4000000684954199,-5.565866647849749e-10,0.9999999971754558,0.9919935410433532,0.99999999770751,0.9959841753746743
0.09,8.571382459258057,0.40000006799535825,-5.679610367909711e-10,0.999999997188965,0.9919935410546681,0.9999999977142198,0.9959841753835593
0.092,8.571382438607982,0.4000000674852181,-5.792512242749595e-10,0.9999999972027466,0.9919935410662108,0.9999999977210647,0.9959841753926234
0.094,8.571382417552998,0.40000006696507523,-5.904555537777295e-10,0.9999999972167983,0.99199354107798,0.9999999977280438,0.995984175401865
0.096,8.571382396096231,0.4000000664350066,-6.015723645767956e-10,0.9999999972311182,0.9919935410899737,0.9999999977351562,0.9959841754112831
0.098,8.571382374240859,0.4000000658950909,-6.126000089007323e-10,0.9999999972457042,0.9919935411021902,0.9999999977424006,0.9959841754208761
0.1,8.571382351990119,0.40000006534540794,-6.235368522252335e-10,0.9999999972605541,0.9919935411146278,0.9999999977497761,0.9959841754306427
0.102,8.571382329347314,0.4000000647860395,-6.343812734365622e-10,0.9999999972756656,0.9919935411272844,0.9999999977572817,0.9959841754405814
0.104,8.571382306315796,0.40000006421706813,-6.451316651862049e-10,0.9999999972910365,0.9919935411401584,0.9999999977649159,0.9959841754506907
0.106,8.57138228289898,0.4000000636385785,-6.557864339988099e-10,0.9999999973066643,0.9919935411532478,0.999999997772678,0.9959841754609691
0.108,8.57138225910034,0.40000006305065616,-6.663440006098802e-10,0.9999999973225473,0.9919935411665505,0.9999999977805665,0.995984175471415
0.11,8.5713822349234,0.4000000624533883,-6.768028001492688e-10,0.9999999973386827,0.9919935411800647,0.9999999977885805,0.9959841754820272
0.112,8.571382210371741,0.40000006184686343,-6.871612823956047e-10,0.9999999973550681,0.9919935411937884,0.9999999977967188,0.9959841754928037
0.114,8.571382185449009,0.40000006123117143,-6.974179119798338e-10,0.9999999973717011,0.9919935412077195,0.99999999780498,0.9959841755037431
0.116,8.571382160158894,0.40000006060640364,-7.075711686535226e-10,0.9999999973885794,0.9919935412218559,0.9999999978133629,0.9959841755148438
0.118,8.571382134505143,0.40000005997265287,-7.17619547467728e-10,0.9999999974057003,0.9919935412361958,0.9999999978218665,0.9959841755261041
0.12,8.571382108491562,0.40000005933001254,-7.27561559028965e-10,0.9999999974230614,0.9919935412507365,0.9999999978304892,0.9959841755375223
0.122,8.571382082122005,0.4000000586785781,-7.373957297104573e-10,0.99999999744066,0.9919935412654763,0.9999999978392301,0.9959841755490967
0.124,8.571382055400381,0.4000000580184463,-7.471206018633885e-10,0.9999999974584937,0.991993541280413,0.9999999978480876,0.9959841755608256
0.126,8.57138202833065,0.4000000573497148,-7.567347340466563e-10,0.9999999974765595,0.9919935412955442,0.9999999978570604,0.9959841755727076
0.128,8.571382000916826,0.4000000566724829,-7.662367012257876e-10,0.9999999974948551,0.9919935413108678,0.9999999978661473,0.9959841755847403
0.13,8.57138197316297,0.4000000559868509,-7.756250950073187e-10,0.9999999975133776,0.9919935413263813,0.999999997875347,0.9959841755969223
0.132,8.571381945073197,0.4000000552929204,-7.84898523816123e-10,0.9999999975321242,0.9919935413420827,0.999999997884658,0.9959841756092519
0.134,8.571381916651672,0.4000000545907941,-7.940556131313329e-10,0.9999999975510925,0.9919935413579696,0.999999997894079,0.9959841756217271
0.136,8.571381887902607,0.40000005388057636,-8.030950056590416e-10,0.9999999975702791,0.9919935413740394,0.9999999979036085,0.9959841756343459
0.138,8.57138185883026,0.40000005316237225,-8.120153615635992e-10,0.9999999975896815,0.99199354139029,0.9999999979132451,0.9959841756471067
0.14,8.571381829438945,0.40000005243628833,-8.208153586480242e-10,0.9999999976092968,0.991993541406719,0.9999999979229877,0.9959841756600076
0.142,8.571381799733016,0.4000000517024322,-8.294936925436664e-10,0.9999999976291222,0.9919935414233237,0.9999999979328343,0.9959841756730464
0.144,8.571381769716874,0.40000005096091246,-8.380490769538394e-10,0.9999999976491544,0.9919935414401019,0.9999999979427838,0.9959841756862216
0.146,8.571381739394972,0.4000000502118395,-8.464802437602169e-10,0.9999999976693908,0.9919935414570511,0.9999999979528348,0.9959841756995308
0.148,8.571381708771803,0.4000000494553238,-8.547859432726326e-10,0.9999999976898283,0.9919935414741686,0.9999999979629856,0.9959841757129725
0.15,8.571381677851905,0.4000000486914776,-8.629649444110338e-10,0.9999999977104637,0.9919935414914519,0.9999999979732346,0.9959841757265442
0.152,8.571381646639862,0.4000000479204145,-8.710160348689308e-10,0.9999999977312942,0.9919935415088985,0.9999999979835805,0.9959841757402441
0.154,8.571381615140302,0.40000004714224846,-8.789380212891821e-10,0.9999999977523165,0.9919935415265059,0.9999999979940217,0.9959841757540703
0.156,8.57138158335789,0.4000000463570947,-8.867297294521155e-10,0.9999999977735275,0.9919935415442713,0.9999999980045567,0.9959841757680206
0.158,8.571381551297339,0.4000000455650699,-8.943900044667335e-10,0.9999999977949244,0.9919935415621923,0.9999999980151839,0.995984175782093
0.16,8.5713815189634,0.4000000447662913,-9.019177108925289e-10,0.9999999978165035,0.991993541580266,0.9999999980259018,0.9959841757962854
0.162,8.571381486360867,0.40000004396087746,-9.09311732958446e-10,0.999999997838262,0.9919935415984898,0.9999999980367087,0.9959841758105958
0.164,8.571381453494572,0.40000004314894755,-9.165709747001161e-10,0.9999999978601964,0.9919935416168613,0.9999999980476029,0.9959841758250219
0.166,8.571381420369388,0.40000004233062214,-9.236943601433529e-10,0.9999999978823039,0.9919935416353773,0.9999999980585831,0.9959841758395617
0.168,8.571381386990222,0.40000004150602225,-9.306808334521823e-10,0.9999999979045807,0.9919935416540353,0.9999999980696473,0.9959841758542128
0.17,8.571381353362023,0.40000004067527,-9.375293590522001e-10,0.9999999979270234,0.9919935416728324,0.9999999980807941,0.9959841758689733
0.172,8.571381319489776,0.4000000398384892,-9.44238921863411e-10,0.9999999979496292,0.9919935416917662,0.9999999980920219,0.995984175883841
0.174,8.5713812853785,0.4000000389958032,-9.508085273619076e-10,0.9999999979723946,0.9919935417108333,0.9999999981033288,0.9959841758988136
0.176,8.571381251033253,0.4000000381473372,-9.572372017972883e-10,0.9999999979953161,0.9919935417300313,0.9999999981147133,0.9959841759138889
0.178,8.571381216459123,0.4000000372932168,-9.63523992283635e-10,0.9999999980183902,0.9919935417493574,0.9999999981261738,0.9959841759290645
0.18,8.571381181661238,0.40000003643356885,-9.696679669860912e-10,0.9999999980416139,0.9919935417688083,0.9999999981377082,0.9959841759443385
0.182,8.571381146644754,0.40000003556852065,-9.756682152195495e-10,0.9999999980649834,0.9919935417883816,0.9999999981493153,0.9959841759597083
0.184,8.571381111414862,0.4000000346982004,-9.815238476167263e-10,0.9999999980884954,0.9919935418080741,0.999999998160993,0.995984175975172
0.186,8.571381075976783,0.400000033822737,-9.872339962623142e-10,0.999999998112146,0.991993541827883,0.9999999981727399,0.9959841759907269
0.188,8.571381040335769,0.4000000329422604,-9.927978147577447e-10,0.9999999981359324,0.9919935418478052,0.9999999981845538,0.9959841760063709
0.19,8.571381004497105,0.400000032056901,-9.982144784355228e-10,0.9999999981598507,0.9919935418678381,0.9999999981964334,0.9959841760221017
0.192,8.571380968466103,0.40000003116679006,-1.0034831844224488e-09,0.9999999981838972,0.9919935418879785,0.9999999982083767,0.9959841760379169
0.194,8.571380932248102,0.4000000302720594,-1.0086031517799372e-09,0.9999999982080685,0.9919935419082232,0.9999999982203819,0.9959841760538141
0.196,8.571380895848469,0.4000000293728418,-1.0135736216088713e-09,0.9999999982323612,0.9919935419285696,0.9999999982324475,0.9959841760697911
0.198,8.571380859272603,0.4000000284692705,-1.018393857177588e-09,0.9999999982567712,0.9919935419490145,0.9999999982445713,0.9959841760858454
0.2,8.571380822525922,0.4000000275614795,-1.0230631440174799e-09,0.9999999982812954,0.9919935419695547,0.9999999982567518,0.9959841761019746
0.202,8.571380785613876,0.4000000266496032,-1.0275807900309327e-09,0.99999999830593,0.9919935419901875,0.9999999982689872,0.9959841761181767
0.204,8.571380748541934,0.4000000257337768,-1.0319461256177688e-09,0.9999999983306712,0.9919935420109097,0.9999999982812755,0.9959841761344488
0.206,8.57138071131559,0.40000002481413616,-1.0361585037230477e-09,0.9999999983555156,0.9919935420317181,0.999999998293615,0.9959841761507886
0.208,8.571380673940364,0.40000002389081757,-1.04021729998818e-09,0.9999999983804592,0.9919935420526098,0.999999998306004,0.9959841761671938
0.21,8.571380636421797,0.4000000229639576,-1.0441219128002702e-09,0.9999999984054985,0.9919935420735816,0.9999999983184402,0.9959841761836619
0.212,8.571380598765444,0.40000002203369395,-1.0478717634170174e-09,0.9999999984306298,0.9919935420946304,0.9999999983309223,0.9959841762001905
0.214,8.571380560976891,0.40000002110016447,-1.05146629602531e-09,0.9999999984558493,0.9919935421157532,0.9999999983434482,0.995984176216777
0.216,8.571380523061741,0.40000002016350755,-1.0549049778322026e-09,0.9999999984811533,0.9919935421369467,0.999999998356016,0.9959841762334193
0.218,8.57138048502561,0.4000000192238618,-1.058187299145098e-09,0.9999999985065381,0.9919935421582078,0.999999998368624,0.9959841762501146
0.22,8.571380446874137,0.4000000182813668,-1.0613127734488475e-09,0.9999999985319998,0.9919935421795334,0.9999999983812702,0.9959841762668606
0.222,8.571380408612978,0.4000000173361619,-1.064280937496726e-09,0.9999999985575347,0.9919935422009203,0.9999999983939527,0.9959841762836548
0.224,8.571380370247804,0.4000000163883875,-1.0670913513258525e-09,0.9999999985831391,0.9919935422223654,0.9999999984066698,0.9959841763004944
0.226,8.5713803317843,0.4000000154381839,-1.0697435983682125e-09,0.999999998608809,0.9919935422438653,0.9999999984194192,0.9959841763173772
0.228,8.571380293228167,0.40000001448569206,-1.0722372855000007e-09,0.9999999986345407,0.9919935422654171,0.9999999984321996,0.9959841763343009
0.23,8.57138025458512,0.4000000135310532,-1.0745720431110105e-09,0.9999999986603305,0.9919935422870174,0.9999999984450086,0.9959841763512625
0.232,8.57138021586089,0.40000001257440854,-1.0767475251323895e-09,0.9999999986861744,0.9919935423086632,0.9999999984578447,0.9959841763682599
0.234,8.571380177061213,0.4000000116159004,-1.078763409101402e-09,0.9999999987120687,0.9919935423303512,0.9999999984707059,0.9959841763852904
0.236,8.571380138191842,0.4000000106556702,-1.0806193962354445e-09,0.9999999987380097,0.991993542352078,0.99999999848359,0.9959841764023513
0.238,8.571380099258539,0.4000000096938607,-1.0823152114258772e-09,0.9999999987639931,0.9919935423738406,0.9999999984964953,0.9959841764194405
0.24,8.571380060267073,0.4000000087306143,-1.0838506033197495e-09,0.9999999987900153,0.9919935423956356,0.9999999985094199,0.995984176436555
0.242,8.571380021223222,0.400000007766074,-1.0852253443259674e-09,0.9999999988160727,0.99199354241746,0.9999999985223619,0.9959841764536926
0.244,8.571379982132777,0.4000000068003825,-1.08643923068314e-09,0.9999999988421612,0.9919935424393106,0.9999999985353193,0.9959841764708508
0.246,8.571379943001531,0.40000000583368295,-1.0874920824796266e-09,0.9999999988682767,0.9919935424611839,0.9999999985482904,0.9959841764880268
0.248,8.571379903835282,0.4000000048661188,-1.0883837436288635e-09,0.9999999988944157,0.9919935424830767,0.9999999985612729,0.9959841765052182
0.25,8.571379864639837,0.4000000038978333,-1.0891140820004333e-09,0.999999998920574,0.9919935425049858,0.999999998574265,0.9959841765224223
0.252,8.571379825421007,0.4000000029289702,-1.089682989321377e-09,0.9999999989467481,0.991993542526908,0.999999998587265,0.9959841765396368
0.254,8.5713797861846,0.4000000019596729,-1.0900903812779663e-09,0.9999999989729339,0.99199354254884,0.9999999986002708,0.9959841765568589
0.256,8.571379746936438,0.40000000099008515,-1.0903361974802362e-09,0.9999999989991274,0.9919935425707787,0.9999999986132805,0.9959841765740861
0.258,8.571379707682334,0.4000000000203506,-1.09042040149591e-09,0.9999999990253252,0.9919935425927204,0.9999999986262921,0.9959841765913161
0.26,8.571379668428108,0.39999999905061306,-1.0903429808396043e-09,0.9999999990515228,0.9919935426146624,0.9999999986393038,0.995984176608546
0.262,8.571379629179578,0.3999999980810162,-1.090103946982082e-09,0.9999999990777168,0.9919935426366013,0.9999999986523136,0.9959841766257735
0.264,8.571379589942563,0.39999999711170375,-1.0897033353579611e-09,0.9999999991039028,0.9919935426585336,0.9999999986653195,0.9959841766429958
0.266,8.571379550722876,0.3999999961428195,-1.0891412053533797e-09,0.9999999991300774,0.9919935426804564,0.9999999986783198,0.9959841766602106
0.268,8.571379511526331,0.399999995174507,-1.088417640284408e-09,0.9999999991562366,0.9919935427023662,0.9999999986913124,0.9959841766774153
0.27,8.57137947235874,0.3999999942069097,-1.087532747384712e-09,0.9999999991823766,0.9919935427242597,0.9999999987042955,0.9959841766946074
0.272,8.571379433225909,0.399999993240171,-1.0864866578425623e-09,0.9999999992084933,0.9919935427461337,0.9999999987172667,0.995984176711784
0.274,8.571379394133634,0.3999999922744341,-1.085279526695978e-09,0.9999999992345827,0.9919935427679852,0.9999999987302249,0.9959841767289428
0.276,8.571379355087712,0.3999999913098426,-1.0839115328666515e-09,0.9999999992606414,0.9919935427898109,0.9999999987431676,0.9959841767460814
0.278,8.57137931609393,0.399999990346539,-1.0823828791167725e-09,0.9999999992866652,0.9919935428116072,0.9999999987560929,0.9959841767631971
0.28,8.57137927715807,0.39999998938466635,-1.0806937920428605e-09,0.9999999993126505,0.9919935428333713,0.999999998768999,0.9959841767802872
0.282,8.5713792382859,0.39999998842436707,-1.0788445219940395e-09,0.9999999993385931,0.9919935428550997,0.9999999987818841,0.9959841767973495
0.284,8.571379199483184,0.39999998746578375,-1.0768353430828323e-09,0.9999999993644895,0.9919935428767893,0.9999999987947462,0.9959841768143813
0.286,8.571379160755672,0.3999999865090582,-1.0746665531157715e-09,0.9999999993903357,0.9919935428984368,0.9999999988075833,0.99598417683138
0.288,8.571379122109104,0.39999998555433225,-1.0723384735502239e-09,0.9999999994161278,0.9919935429200392,0.9999999988203936,0.9959841768483434
0.29,8.571379083549207,0.39999998460174735,-1.0698514494604673e-09,0.9999999994418621,0.9919935429415931,0.999999998833175,0.9959841768652684
0.292,8.5713790450817,0.3999999836514449,-1.0672058494729275e-09,0.9999999994675348,0.9919935429630954,0.9999999988459262,0.9959841768821531
0.294,8.571379006712284,0.39999998270356585,-1.0644020657337966e-09,0.999999999493142,0.9919935429845428,0.9999999988586444,0.9959841768989948
0.296,8.571378968446645,0.3999999817582502,-1.0614405138226822e-09,0.9999999995186798,0.9919935430059321,0.9999999988713284,0.9959841769157908
0.298,8.571378930290454,0.39999998081563853,-1.0583216327001807e-09,0.9999999995441448,0.9919935430272604,0.9999999988839763,0.9959841769325388
0.3,8.571378892249369,0.39999997987587055,-1.0550458846539076e-09,0.9999999995695327,0.9919935430485243,0.9999999988965858,0.9959841769492361
0.302,8.571378854329028,0.3999999789390853,-1.0516137552337347e-09,0.9999999995948402,0.9919935430697205,0.9999999989091554,0.9959841769658806
0.304,8.57137881653505,0.3999999780054218,-1.0480257531700657e-09,0.9999999996200634,0.9919935430908464,0.999999998921683,0.9959841769824698
0.306,8.571378778873038,0.3999999770750182,-1.044282410272065e-09,0.9999999996451983,0.9919935431118982,0.9999999989341669,0.9959841769990007
0.308,8.571378741348575,0.39999997614801286,-1.0403842813798573e-09,0.9999999996702416,0.9919935431328735,0.9999999989466054,0.9959841770154716
0.31,8.571378703967222,0.3999999752245428,-1.03633194428126e-09,0.9999999996951895,0.9919935431537686,0.9999999989589963,0.9959841770318795
0.312,8.57137866673452,0.399999974304745,-1.032125999643937e-09,0.9999999997200381,0.9919935431745807,0.9999999989713378,0.9959841770482221
0.314,8.571378629655987,0.3999999733887558,-1.0277670708612005e-09,0.9999999997447836,0.9919935431953064,0.9999999989836283,0.995984177064497
0.316,8.571378592737119,0.39999997247671115,-1.0232558040365915e-09,0.9999999997694227,0.9919935432159431,0.999999998995866,0.995984177080702
0.318,8.571378555983388,0.3999999715687458,-1.018592867838934e-09,0.9999999997939516,0.9919935432364873,0.9999999990080488,0.9959841770968343
0.32,8.571378519400245,0.39999997066499476,-1.0137789534098166e-09,0.9999999998183665,0.9919935432569362,0.9999999990201751,0.995984177112892
0.322,8.571378482993108,0.3999999697655917,-1.0088147742834091e-09,0.9999999998426642,0.9919935432772868,0.9999999990322431,0.9959841771288722
0.324,8.571378446767376,0.3999999688706702,-1.0037010662738991e-09,0.9999999998668406,0.991993543297536,0.999999999044251,0.9959841771447729
0.326,8.571378410728418,0.3999999679803627,-9.984385873367132e-10,0.9999999998908924,0.9919935433176805,0.9999999990561967,0.9959841771605914
0.328,8.571378374881574,0.3999999670948012,-9.930281174929609e-10,0.999999999914816,0.9919935433377179,0.999999999068079,0.9959841771763258
0.33,8.57137833923216,0.3999999662141171,-9.874704586814045e-10,0.999999999938608,0.991993543357645,0.9999999990798959,0.9959841771919735
0.332,8.571378303785458,0.3999999653384406,-9.817664346906123e-10,0.9999999999622646,0.9919935433774586,0.9999999990916455,0.9959841772075323
0.334,8.571378268546724,0.399999964467902,-9.759168909723792e-10,0.9999999999857825,0.9919935433971561,0.9999999991033262,0.9959841772229996
0.336,8.571378233521179,0.3999999636026298,-9.69922694569254e-10,1.000000000009158,0.9919935434167343,0.9999999991149361,0.9959841772383734
0.338,8.571378198714015,0.3999999627427527,-9.637847339433802e-10,1.0000000000323876,0.9919935434361906,0.9999999991264739,0.9959841772536515
0.34,8.571378164130392,0.39999996188839787,-9.57503918880893e-10,1.0000000000554683,0.9919935434555218,0.9999999991379374,0.9959841772688315
0.342,8.571378129775436,0.3999999610396919,-9.510811803516e-10,1.0000000000783962,0.9919935434747252,0.999999999149325,0.9959841772839109
0.344,8.57137809565424,0.3999999601967609,-9.445174703316536e-10,1.0000000001011682,0.9919935434937981,0.9999999991606352,0.9959841772988877
0.346,8.571378061771858,0.3999999593597296,-9.378137617171995e-10,1.0000000001237808,0.9919935435127374,0.9999999991718663,0.9959841773137599
0.348,8.571378028133317,0.3999999585287219,-9.309710481532193e-10,1.0000000001462306,0.9919935435315403,0.9999999991830165,0.995984177328525
0.35,8.5713779947436,0.3999999577038614,-9.239903438716211e-10,1.0000000001685143,0.9919935435502042,0.9999999991940843,0.9959841773431808
0.352,8.571377961607654,0.39999995688526996,-9.168726835678826e-10,1.0000000001906286,0.9919935435687263,0.999999999205068,0.9959841773577253
0.354,8.571377928730396,0.39999995607306926,-9.096191222483945e-10,1.0000000002125706,0.9919935435871037,0.9999999992159659,0.9959841773721562
0.356,8.571377896116696,0.39999995526737947,-9.022307350407981e-10,1.0000000002343366,0.9919935436053339,0.9999999992267765,0.9959841773864714
0.358,8.571377863771389,0.3999999544683199,-8.947086170767948e-10,1.000000000255923,0.9919935436234139,0.9999999992374979,0.9959841774006687
0.36,8.571377831699266,0.3999999536760093,-8.870538833009409e-10,1.0000000002773277,0.9919935436413414,0.9999999992481291,0.9959841774147463
0.362,8.571377799905086,0.39999995289056495,-8.792676683210764e-10,1.0000000002985467,0.9919935436591135,0.999999999258668,0.9959841774287017
0.364,8.571377768393559,0.3999999521121032,-8.713511262171193e-10,1.0000000003195768,0.9919935436767274,0.9999999992691132,0.9959841774425332
0.366,8.571377737169355,0.3999999513407396,-8.633054303992039e-10,1.0000000003404155,0.9919935436941808,0.9999999992794631,0.9959841774562385
0.368,8.571377706237103,0.3999999505765883,-8.55131773428812e-10,1.0000000003610592,0.9919935437114711,0.9999999992897164,0.9959841774698156
0.37,8.571377675601388,0.3999999498197628,-8.468313668183155e-10,1.0000000003815048,0.9919935437285956,0.9999999992998713,0.9959841774832626
0.372,8.57137764526675,0.39999994907037495,-8.384054408767789e-10,1.0000000004017497,0.9919935437455518,0.9999999993099264,0.9959841774965775
0.374,8.571377615237687,0.399999948328536,-8.298552445156703e-10,1.0000000004217906,0.9919935437623371,0.9999999993198802,0.9959841775097582
0.376,8.571377585518649,0.3999999475943561,-8.211820450545723e-10,1.0000000004416247,0.9919935437789492,0.9999999993297312,0.9959841775228029
0.378,8.57137755611404,0.39999994686794355,-8.123871280716102e-10,1.0000000004612488,0.9919935437953855,0.999999999339478,0.9959841775357096
0.38,8.571377527028222,0.3999999461494067,-8.034717971459424e-10,1.0000000004806604,0.9919935438116437,0.9999999993491192,0.9959841775484762
0.382,8.571377498265502,0.3999999454388517,-7.944373737590733e-10,1.0000000004998564,0.9919935438277212,0.9999999993586532,0.9959841775611012
0.384,8.571377469830143,0.39999994473638384,-7.85285197004962e-10,1.0000000005188336,0.9919935438436158,0.9999999993680788,0.9959841775735824
0.386,8.571377441726364,0.3999999440421072,-7.760166234358249e-10,1.0000000005375895,0.9919935438593249,0.9999999993773944,0.995984177585918
0.388,8.571377413958327,0.3999999433561249,-7.666330268508843e-10,1.0000000005561216,0.9919935438748465,0.9999999993865988,0.9959841775981063
0.39,8.571377386530148,0.3999999426785382,-7.571357981221259e-10,1.0000000005744265,0.991993543890178,0.9999999993956904,0.9959841776101453
0.392,8.571377359445895,0.399999942009448,-7.475263449568336e-10,1.0000000005925023,0.9919935439053174,0.9999999994046681,0.9959841776220336
0.394,8.571377332709583,0.3999999413489534,-7.378060916740037e-10,1.0000000006103458,0.9919935439202622,0.9999999994135305,0.995984177633769
0.396,8.57137730632517,0.399999940697152,-7.279764790455205e-10,1.0000000006279541,0.9919935439350104,0.9999999994222762,0.9959841776453501
